3.7402e-05,-0.0030328,-0.00012373,1.0639,0.01228,-0.0016993
3.7993e-05,-0.0030769,-0.00012855,1.0798,0.012472,-0.0016325
3.8581e-05,-0.0031205,-0.00013346,1.0956,0.012662,-0.0015626
3.9167e-05,-0.0031637,-0.00013845,1.1112,0.012851,-0.0014898
3.9751e-05,-0.0032065,-0.00014352,1.1267,0.013039,-0.001414
4.0332e-05,-0.0032487,-0.00014867,1.142,0.013226,-0.0013354
4.0911e-05,-0.0032906,-0.00015389,1.1571,0.013411,-0.0012538
4.1487e-05,-0.0033319,-0.0001592,1.1721,0.013595,-0.0011695
4.206e-05,-0.0033728,-0.00016457,1.187,0.013778,-0.0010823
4.263e-05,-0.0034131,-0.00017002,1.2017,0.013959,-0.00099246
4.3197e-05,-0.003453,-0.00017554,1.2162,0.014139,-0.00089992
4.3762e-05,-0.0034923,-0.00018113,1.2305,0.014317,-0.00080474
4.4323e-05,-0.0035312,-0.00018679,1.2447,0.014494,-0.00070698
4.4881e-05,-0.0035695,-0.00019251,1.2587,0.014669,-0.00060668
4.5436e-05,-0.0036073,-0.00019829,1.2725,0.014843,-0.00050389
4.5987e-05,-0.0036446,-0.00020413,1.2861,0.015015,-0.00039866
4.6536e-05,-0.0036814,-0.00021004,1.2996,0.015186,-0.00029104
4.708e-05,-0.0037176,-0.000216,1.3129,0.015355,-0.00018108
4.7622e-05,-0.0037532,-0.00022201,1.3259,0.015522,-6.8834e-05
4.8159e-05,-0.0037884,-0.00022808,1.3389,0.015687,4.5655e-05
4.8693e-05,-0.0038229,-0.00023421,1.3516,0.015851,0.00016233
4.9224e-05,-0.0038569,-0.00024038,1.3641,0.016013,0.00028116
4.9751e-05,-0.0038904,-0.0002466,1.3764,0.016173,0.00040207
5.0274e-05,-0.0039233,-0.00025287,1.3886,0.016332,0.00052503
5.0793e-05,-0.0039557,-0.00025918,1.4006,0.016489,0.00064998
5.1308e-05,-0.0039874,-0.00026554,1.4123,0.016643,0.00077688
5.1819e-05,-0.0040187,-0.00027193,1.4239,0.016797,0.00090568
5.2327e-05,-0.0040493,-0.00027837,1.4353,0.016948,0.0010363
5.283e-05,-0.0040794,-0.00028485,1.4465,0.017097,0.0011688
5.3329e-05,-0.0041089,-0.00029136,1.4575,0.017245,0.001303
5.3824e-05,-0.0041379,-0.00029791,1.4683,0.01739,0.0014389
5.4315e-05,-0.0041663,-0.00030449,1.4789,0.017534,0.0015765
5.4802e-05,-0.0041941,-0.0003111,1.4893,0.017676,0.0017157
5.5285e-05,-0.0042213,-0.00031775,1.4995,0.017816,0.0018565
5.5764e-05,-0.004248,-0.00032442,1.5096,0.017954,0.0019988
5.6238e-05,-0.0042741,-0.00033112,1.5194,0.01809,0.0021427
5.6708e-05,-0.0042996,-0.00033785,1.529,0.018224,0.0022879
5.7173e-05,-0.0043246,-0.0003446,1.5385,0.018356,0.0024346
5.7635e-05,-0.004349,-0.00035137,1.5477,0.018487,0.0025827
5.8092e-05,-0.0043729,-0.00035817,1.5568,0.018615,0.002732
5.8544e-05,-0.0043961,-0.00036499,1.5657,0.018741,0.0028827
5.8992e-05,-0.0044189,-0.00037183,1.5743,0.018866,0.0030347
5.9436e-05,-0.004441,-0.00037869,1.5828,0.018988,0.0031878
5.9875e-05,-0.0044626,-0.00038556,1.5911,0.019109,0.0033421
6.031e-05,-0.0044837,-0.00039246,1.5992,0.019228,0.0034976
6.0741e-05,-0.0045042,-0.00039937,1.6072,0.019344,0.0036542
6.1167e-05,-0.0045242,-0.00040629,1.6149,0.019459,0.0038119
6.1589e-05,-0.0045436,-0.00041323,1.6225,0.019572,0.0039707
6.2006e-05,-0.0045624,-0.00042018,1.6298,0.019683,0.0041305
6.2419e-05,-0.0045808,-0.00042714,1.637,0.019792,0.0042914
6.2828e-05,-0.0045986,-0.00043412,1.644,0.019899,0.0044533
6.3232e-05,-0.0046159,-0.00044111,1.6508,0.020004,0.0046162
6.3632e-05,-0.0046326,-0.00044811,1.6575,0.020108,0.00478
6.4027e-05,-0.0046489,-0.00045513,1.664,0.020209,0.0049449
6.4419e-05,-0.0046646,-0.00046215,1.6702,0.020309,0.0051107
6.4806e-05,-0.0046798,-0.00046918,1.6764,0.020406,0.0052774
6.5188e-05,-0.0046945,-0.00047623,1.6823,0.020502,0.0054451
6.5567e-05,-0.0047087,-0.00048328,1.6881,0.020596,0.0056137
6.5941e-05,-0.0047224,-0.00049034,1.6937,0.020689,0.0057831
6.6311e-05,-0.0047357,-0.00049741,1.6991,0.020779,0.0059535
6.6677e-05,-0.0047484,-0.00050448,1.7044,0.020868,0.0061247
6.7038e-05,-0.0047607,-0.00051157,1.7095,0.020955,0.0062967
6.7396e-05,-0.0047725,-0.00051866,1.7145,0.02104,0.0064696
6.7749e-05,-0.0047838,-0.00052575,1.7193,0.021123,0.0066433
6.8099e-05,-0.0047947,-0.00053286,1.7239,0.021205,0.0068178
6.8444e-05,-0.0048051,-0.00053996,1.7284,0.021285,0.0069931
6.8786e-05,-0.004815,-0.00054708,1.7327,0.021364,0.0071692
6.9124e-05,-0.0048246,-0.00055419,1.7369,0.02144,0.007346
6.9457e-05,-0.0048336,-0.00056132,1.7409,0.021515,0.0075235
6.9787e-05,-0.0048423,-0.00056844,1.7448,0.021589,0.0077018
7.0113e-05,-0.0048505,-0.00057557,1.7485,0.021661,0.0078809
7.0436e-05,-0.0048583,-0.0005827,1.7521,0.021731,0.0080606
7.0754e-05,-0.0048657,-0.00058983,1.7556,0.0218,0.008241
7.1069e-05,-0.0048726,-0.00059697,1.7589,0.021867,0.0084221
7.1381e-05,-0.0048792,-0.0006041,1.7621,0.021932,0.0086039
7.1688e-05,-0.0048854,-0.00061124,1.7651,0.021997,0.0087863
7.1993e-05,-0.0048912,-0.00061838,1.768,0.022059,0.0089694
7.2294e-05,-0.0048966,-0.00062552,1.7708,0.022121,0.0091531
7.2591e-05,-0.0049016,-0.00063266,1.7734,0.02218,0.0093375
7.2885e-05,-0.0049063,-0.0006398,1.7759,0.022239,0.0095224
7.3176e-05,-0.0049105,-0.00064694,1.7783,0.022296,0.009708
7.3463e-05,-0.0049145,-0.00065408,1.7806,0.022351,0.0098941
7.3748e-05,-0.004918,-0.00066122,1.7828,0.022406,0.010081
7.4029e-05,-0.0049213,-0.00066836,1.7848,0.022459,0.010268
7.4307e-05,-0.0049242,-0.00067549,1.7867,0.02251,0.010456
7.4582e-05,-0.0049267,-0.00068262,1.7885,0.022561,0.010644
7.4854e-05,-0.004929,-0.00068975,1.7902,0.02261,0.010833
7.5123e-05,-0.0049309,-0.00069688,1.7918,0.022658,0.011023
7.5389e-05,-0.0049325,-0.00070401,1.7933,0.022704,0.011213
7.5652e-05,-0.0049338,-0.00071113,1.7946,0.02275,0.011403
7.5913e-05,-0.0049348,-0.00071825,1.7959,0.022794,0.011594
7.617e-05,-0.0049355,-0.00072536,1.7971,0.022838,0.011785
7.6426e-05,-0.0049359,-0.00073248,1.7982,0.02288,0.011977
7.6678e-05,-0.004936,-0.00073958,1.7991,0.022921,0.012169
7.6928e-05,-0.0049358,-0.00074669,1.8,0.022961,0.012362
7.7176e-05,-0.0049354,-0.00075378,1.8008,0.023,0.012555
7.7421e-05,-0.0049347,-0.00076088,1.8015,0.023038,0.012749
7.7663e-05,-0.0049338,-0.00076797,1.8021,0.023074,0.012943
7.7904e-05,-0.0049326,-0.00077505,1.8026,0.02311,0.013138
7.8142e-05,-0.0049311,-0.00078213,1.8031,0.023145,0.013333
7.8378e-05,-0.0049294,-0.0007892,1.8034,0.023179,0.013528
7.8611e-05,-0.0049275,-0.00079627,1.8037,0.023213,0.013723
7.8843e-05,-0.0049254,-0.00080333,1.8039,0.023245,0.013919
7.9072e-05,-0.004923,-0.00081038,1.804,0.023276,0.014116
7.93e-05,-0.0049204,-0.00081743,1.8041,0.023307,0.014313
7.9526e-05,-0.0049176,-0.00082447,1.8041,0.023337,0.01451
7.9749e-05,-0.0049146,-0.00083151,1.804,0.023365,0.014707
7.9971e-05,-0.0049114,-0.00083854,1.8038,0.023394,0.014905
8.0191e-05,-0.004908,-0.00084556,1.8036,0.023421,0.015103
8.041e-05,-0.0049044,-0.00085257,1.8033,0.023448,0.015301
8.0627e-05,-0.0049006,-0.00085958,1.803,0.023474,0.0155
8.0842e-05,-0.0048967,-0.00086658,1.8025,0.023499,0.015699
8.1055e-05,-0.0048926,-0.00087357,1.8021,0.023524,0.015898
8.1267e-05,-0.0048883,-0.00088055,1.8016,0.023548,0.016097
8.1478e-05,-0.0048839,-0.00088753,1.801,0.023571,0.016297
8.1687e-05,-0.0048793,-0.00089449,1.8003,0.023594,0.016497
8.1895e-05,-0.0048745,-0.00090145,1.7997,0.023616,0.016698
8.2102e-05,-0.0048696,-0.00090841,1.7989,0.023637,0.016898
8.2307e-05,-0.0048646,-0.00091535,1.7981,0.023658,0.017099
8.2511e-05,-0.0048594,-0.00092228,1.7973,0.023679,0.0173
8.2714e-05,-0.0048541,-0.00092921,1.7964,0.023699,0.017501
8.2916e-05,-0.0048487,-0.00093613,1.7955,0.023718,0.017702
8.3117e-05,-0.0048431,-0.00094304,1.7946,0.023737,0.017904
8.3317e-05,-0.0048374,-0.00094994,1.7936,0.023756,0.018106
8.3515e-05,-0.0048316,-0.00095683,1.7925,0.023774,0.018308
8.3713e-05,-0.0048258,-0.00096371,1.7914,0.023792,0.01851
8.391e-05,-0.0048198,-0.00097059,1.7903,0.023809,0.018712
8.4107e-05,-0.0048137,-0.00097745,1.7892,0.023826,0.018915
8.4302e-05,-0.0048075,-0.00098431,1.788,0.023843,0.019117
8.4497e-05,-0.0048012,-0.00099115,1.7868,0.023859,0.01932
8.4691e-05,-0.0047948,-0.00099799,1.7856,0.023875,0.019523
8.4884e-05,-0.0047884,-0.0010048,1.7843,0.02389,0.019726
8.5077e-05,-0.0047819,-0.0010116,1.783,0.023905,0.019929
8.5269e-05,-0.0047753,-0.0010184,1.7817,0.02392,0.020133
8.5461e-05,-0.0047686,-0.0010252,1.7804,0.023935,0.020336
8.5652e-05,-0.0047619,-0.001032,1.779,0.02395,0.02054
8.5843e-05,-0.0047551,-0.0010388,1.7776,0.023964,0.020743
8.6033e-05,-0.0047483,-0.0010456,1.7762,0.023978,0.020947
8.6223e-05,-0.0047414,-0.0010523,1.7748,0.023991,0.021151
8.6413e-05,-0.0047344,-0.0010591,1.7734,0.024005,0.021355
8.6602e-05,-0.0047274,-0.0010658,1.7719,0.024018,0.021559
8.6791e-05,-0.0047204,-0.0010726,1.7704,0.024032,0.021763
8.698e-05,-0.0047133,-0.0010793,1.769,0.024045,0.021967
8.7169e-05,-0.0047061,-0.001086,1.7675,0.024057,0.022171
8.7357e-05,-0.004699,-0.0010927,1.766,0.02407,0.022375
8.7546e-05,-0.0046918,-0.0010994,1.7644,0.024083,0.02258
8.7734e-05,-0.0046846,-0.0011061,1.7629,0.024095,0.022784
8.7922e-05,-0.0046773,-0.0011128,1.7614,0.024108,0.022988
8.8111e-05,-0.0046701,-0.0011194,1.7598,0.02412,0.023193
8.8299e-05,-0.0046628,-0.0011261,1.7583,0.024132,0.023397
8.8487e-05,-0.0046555,-0.0011327,1.7567,0.024145,0.023601
8.8676e-05,-0.0046482,-0.0011394,1.7552,0.024157,0.023806
8.8864e-05,-0.0046409,-0.001146,1.7536,0.024169,0.02401
8.9053e-05,-0.0046335,-0.0011526,1.752,0.024181,0.024214
8.9242e-05,-0.0046262,-0.0011592,1.7505,0.024193,0.024419
8.9431e-05,-0.0046189,-0.0011658,1.7489,0.024205,0.024623
8.962e-05,-0.0046115,-0.0011724,1.7473,0.024217,0.024828
8.9809e-05,-0.0046042,-0.001179,1.7457,0.024229,0.025032
8.9999e-05,-0.0045969,-0.0011855,1.7442,0.024241,0.025236
9.0189e-05,-0.0045895,-0.0011921,1.7426,0.024253,0.02544
9.0379e-05,-0.0045822,-0.0011986,1.741,0.024265,0.025645
9.057e-05,-0.0045749,-0.0012052,1.7395,0.024277,0.025849
9.0761e-05,-0.0045676,-0.0012117,1.7379,0.02429,0.026053
9.0953e-05,-0.0045603,-0.0012182,1.7364,0.024302,0.026257
9.1144e-05,-0.0045531,-0.0012247,1.7348,0.024314,0.026461
9.1337e-05,-0.0045458,-0.0012312,1.7333,0.024327,0.026665
9.1529e-05,-0.0045386,-0.0012377,1.7317,0.024339,0.026869
9.1723e-05,-0.0045314,-0.0012442,1.7302,0.024352,0.027073
9.1916e-05,-0.0045242,-0.0012507,1.7287,0.024364,0.027277
9.211e-05,-0.004517,-0.0012571,1.7272,0.024377,0.02748
9.2305e-05,-0.0045099,-0.0012636,1.7257,0.02439,0.027684
9.25e-05,-0.0045028,-0.00127,1.7242,0.024403,0.027888
9.2696e-05,-0.0044957,-0.0012765,1.7227,0.024416,0.028091
9.2893e-05,-0.0044887,-0.0012829,1.7212,0.024429,0.028294
9.309e-05,-0.0044817,-0.0012893,1.7197,0.024442,0.028498
9.3287e-05,-0.0044747,-0.0012957,1.7183,0.024456,0.028701
9.3485e-05,-0.0044678,-0.0013021,1.7168,0.024469,0.028904
9.3684e-05,-0.0044609,-0.0013085,1.7154,0.024483,0.029107
9.3884e-05,-0.004454,-0.0013149,1.714,0.024497,0.02931
9.4084e-05,-0.0044472,-0.0013212,1.7126,0.024511,0.029512
9.4285e-05,-0.0044404,-0.0013276,1.7112,0.024525,0.029715
9.4486e-05,-0.0044337,-0.001334,1.7098,0.02454,0.029918
9.4689e-05,-0.004427,-0.0013403,1.7085,0.024554,0.03012
9.4892e-05,-0.0044203,-0.0013466,1.7071,0.024569,0.030322
9.5096e-05,-0.0044137,-0.001353,1.7058,0.024584,0.030525
9.53e-05,-0.0044071,-0.0013593,1.7044,0.024599,0.030727
9.5505e-05,-0.0044006,-0.0013656,1.7031,0.024614,0.030928
9.5711e-05,-0.0043941,-0.0013719,1.7018,0.024629,0.03113
9.5918e-05,-0.0043876,-0.0013782,1.7006,0.024645,0.031332
9.6126e-05,-0.0043812,-0.0013845,1.6993,0.024661,0.031533
9.6334e-05,-0.0043749,-0.0013907,1.6981,0.024677,0.031735
9.6543e-05,-0.0043686,-0.001397,1.6968,0.024693,0.031936
9.6753e-05,-0.0043624,-0.0014032,1.6956,0.024709,0.032137
9.6964e-05,-0.0043562,-0.0014095,1.6944,0.024725,0.032338
9.7175e-05,-0.00435,-0.0014157,1.6932,0.024742,0.032539
9.7388e-05,-0.0043439,-0.001422,1.6921,0.024759,0.03274
9.7601e-05,-0.0043379,-0.0014282,1.6909,0.024776,0.03294
9.7815e-05,-0.0043319,-0.0014344,1.6898,0.024794,0.03314
9.803e-05,-0.0043259,-0.0014406,1.6887,0.024811,0.033341
9.8246e-05,-0.00432,-0.0014468,1.6876,0.024829,0.033541
9.8462e-05,-0.0043142,-0.001453,1.6865,0.024847,0.033741
9.868e-05,-0.0043084,-0.0014592,1.6855,0.024865,0.03394
9.8898e-05,-0.0043026,-0.0014654,1.6844,0.024883,0.03414
9.9117e-05,-0.0042969,-0.0014715,1.6834,0.024902,0.034339
9.9338e-05,-0.0042913,-0.0014777,1.6824,0.02492,0.034539
9.9559e-05,-0.0042857,-0.0014838,1.6814,0.024939,0.034738
9.978e-05,-0.0042802,-0.00149,1.6804,0.024959,0.034937
0.0001,-0.0042747,-0.0014961,1.6794,0.024978,0.035136
0.00010023,-0.0042693,-0.0015023,1.6785,0.024998,0.035334
0.00010045,-0.0042639,-0.0015084,1.6776,0.025017,0.035533
0.00010068,-0.0042586,-0.0015145,1.6767,0.025037,0.035731
0.0001009,-0.0042533,-0.0015206,1.6758,0.025058,0.035929
0.00010113,-0.0042481,-0.0015267,1.6749,0.025078,0.036127
0.00010136,-0.0042429,-0.0015328,1.6741,0.025099,0.036325
0.00010159,-0.0042378,-0.0015389,1.6732,0.02512,0.036523
0.00010182,-0.0042327,-0.001545,1.6724,0.025141,0.03672
0.00010205,-0.0042277,-0.001551,1.6716,0.025162,0.036917
0.00010228,-0.0042228,-0.0015571,1.6708,0.025183,0.037114
0.00010251,-0.0042179,-0.0015631,1.6701,0.025205,0.037311
0.00010275,-0.004213,-0.0015692,1.6693,0.025227,0.037508
0.00010298,-0.0042082,-0.0015752,1.6686,0.025249,0.037705
0.00010321,-0.0042034,-0.0015813,1.6679,0.025271,0.037901
0.00010345,-0.0041987,-0.0015873,1.6672,0.025294,0.038098
0.00010369,-0.0041941,-0.0015933,1.6665,0.025317,0.038294
0.00010393,-0.0041895,-0.0015993,1.6658,0.025339,0.03849
0.00010416,-0.0041849,-0.0016053,1.6652,0.025363,0.038685
0.0001044,-0.0041804,-0.0016114,1.6645,0.025386,0.038881
0.00010464,-0.0041759,-0.0016173,1.6639,0.025409,0.039076
0.00010489,-0.0041715,-0.0016233,1.6633,0.025433,0.039272
0.00010513,-0.0041671,-0.0016293,1.6627,0.025457,0.039467
0.00010537,-0.0041628,-0.0016353,1.6621,0.025481,0.039662
0.00010562,-0.0041585,-0.0016413,1.6616,0.025505,0.039857
0.00010586,-0.0041543,-0.0016472,1.661,0.02553,0.040051
0.00010611,-0.0041501,-0.0016532,1.6605,0.025554,0.040246
0.00010635,-0.004146,-0.0016591,1.66,0.025579,0.04044
0.0001066,-0.0041419,-0.0016651,1.6595,0.025604,0.040634
0.00010685,-0.0041379,-0.001671,1.659,0.02563,0.040828
0.0001071,-0.0041338,-0.0016769,1.6586,0.025655,0.041021
0.00010735,-0.0041299,-0.0016829,1.6581,0.025681,0.041215
0.0001076,-0.004126,-0.0016888,1.6577,0.025706,0.041408
0.00010785,-0.0041221,-0.0016947,1.6573,0.025732,0.041602
0.0001081,-0.0041183,-0.0017006,1.6569,0.025758,0.041795
0.00010836,-0.0041145,-0.0017065,1.6565,0.025785,0.041988
0.00010861,-0.0041107,-0.0017124,1.6561,0.025811,0.04218
0.00010887,-0.004107,-0.0017183,1.6557,0.025838,0.042373
0.00010912,-0.0041033,-0.0017242,1.6554,0.025865,0.042565
0.00010938,-0.0040997,-0.0017301,1.655,0.025892,0.042758
0.00010964,-0.0040961,-0.0017359,1.6547,0.025919,0.04295
0.00010989,-0.0040926,-0.0017418,1.6544,0.025946,0.043142
0.00011015,-0.004089,-0.0017477,1.6541,0.025974,0.043334
0.00011041,-0.0040856,-0.0017535,1.6538,0.026001,0.043525
0.00011067,-0.0040821,-0.0017594,1.6535,0.026029,0.043717
0.00011094,-0.0040787,-0.0017652,1.6532,0.026057,0.043908
0.0001112,-0.0040753,-0.001771,1.653,0.026085,0.044099
0.00011146,-0.004072,-0.0017769,1.6527,0.026113,0.04429
0.00011173,-0.0040687,-0.0017827,1.6525,0.026142,0.044481
0.00011199,-0.0040654,-0.0017885,1.6523,0.02617,0.044671
0.00011226,-0.0040622,-0.0017943,1.6521,0.026199,0.044862
0.00011252,-0.004059,-0.0018001,1.6519,0.026228,0.045052
0.00011279,-0.0040558,-0.0018059,1.6517,0.026256,0.045243
0.00011306,-0.0040527,-0.0018117,1.6515,0.026286,0.045433
0.00011333,-0.0040495,-0.0018175,1.6513,0.026315,0.045622
0.00011359,-0.0040465,-0.0018233,1.6512,0.026344,0.045812
0.00011386,-0.0040434,-0.0018291,1.651,0.026374,0.046002
0.00011414,-0.0040404,-0.0018349,1.6509,0.026403,0.046191
0.00011441,-0.0040374,-0.0018407,1.6508,0.026433,0.046381
0.00011468,-0.0040344,-0.0018464,1.6507,0.026463,0.04657
0.00011495,-0.0040315,-0.0018522,1.6505,0.026493,0.046759
0.00011523,-0.0040286,-0.001858,1.6504,0.026523,0.046948
0.0001155,-0.0040257,-0.0018637,1.6504,0.026553,0.047136
0.00011577,-0.0040228,-0.0018695,1.6503,0.026584,0.047325
0.00011605,-0.00402,-0.0018752,1.6502,0.026614,0.047513
0.00011633,-0.0040172,-0.0018809,1.6501,0.026645,0.047702
0.0001166,-0.0040144,-0.0018867,1.6501,0.026675,0.04789
0.00011688,-0.0040116,-0.0018924,1.65,0.026706,0.048078
0.00011716,-0.0040089,-0.0018981,1.65,0.026737,0.048266
0.00011744,-0.0040061,-0.0019038,1.6499,0.026768,0.048453
0.00011772,-0.0040034,-0.0019095,1.6499,0.026799,0.048641
0.000118,-0.0040008,-0.0019153,1.6499,0.02683,0.048828
0.00011828,-0.0039981,-0.001921,1.6499,0.026862,0.049016
0.00011856,-0.0039955,-0.0019267,1.6499,0.026893,0.049203
0.00011885,-0.0039928,-0.0019323,1.6498,0.026925,0.04939
0.00011913,-0.0039902,-0.001938,1.6499,0.026956,0.049577
0.00011941,-0.0039877,-0.0019437,1.6499,0.026988,0.049764
0.0001197,-0.0039851,-0.0019494,1.6499,0.02702,0.04995
0.00011998,-0.0039826,-0.0019551,1.6499,0.027052,0.050137
0.00012027,-0.00398,-0.0019607,1.6499,0.027083,0.050323
0.00012055,-0.0039775,-0.0019664,1.65,0.027116,0.05051
0.00012084,-0.003975,-0.0019721,1.65,0.027148,0.050696
0.00012113,-0.0039725,-0.0019777,1.65,0.02718,0.050882
0.00012142,-0.0039701,-0.0019834,1.6501,0.027212,0.051068
0.0001217,-0.0039676,-0.001989,1.6501,0.027244,0.051254
0.00012199,-0.0039652,-0.0019947,1.6502,0.027277,0.051439
0.00012228,-0.0039628,-0.0020003,1.6503,0.027309,0.051625
0.00012257,-0.0039604,-0.0020059,1.6503,0.027342,0.05181
0.00012287,-0.003958,-0.0020116,1.6504,0.027375,0.051995
0.00012316,-0.0039556,-0.0020172,1.6505,0.027407,0.052181
